38,28,35,2015-06-06 23:32:05 UTC,2015-06-06 23:48:32 UTC,2015-06-07 00:06:05 UTC
39,31,36,2015-06-07 01:24:32 UTC,2015-06-07 01:30:20 UTC,2015-06-07 01:49:35 UTC
40,5,37,2015-06-07 04:52:15 UTC,2015-06-07 05:01:52 UTC,2015-06-07 05:07:26 UTC
41,31,38,2015-06-07 09:09:47 UTC,2015-06-07 09:19:17 UTC,2015-06-07 09:33:12 UTC
42,32,39,2015-06-07 14:11:18 UTC,2015-06-07 14:23:11 UTC,2015-06-07 14:29:24 UTC
43,16,40,2015-06-07 18:01:58 UTC,2015-06-07 18:14:43 UTC,2015-06-07 18:27:45 UTC
44,14,41,2015-06-07 22:27:51 UTC,2015-06-07 22:42:46 UTC,2015-06-07 22:55:33 UTC
45,56,42,2015-06-08 03:38:27 UTC,2015-06-08 03:50:56 UTC,2015-06-08 04:06:20 UTC
46,36,43,2015-06-08 07:47:51 UTC,2015-06-08 07:58:14 UTC,2015-06-08 08:08:02 UTC
47,40,43,2015-06-08 07:47:51 UTC,2015-06-08 08:01:24 UTC,2015-06-08 08:19:50 UTC
48,34,44,2015-06-08 09:45:11 UTC,2015-06-08 09:53:15 UTC,2015-06-08 10:03:09 UTC
49,25,45,2015-06-08 11:29:09 UTC,2015-06-08 11:43:13 UTC,2015-06-08 11:54:58 UTC
50,22,46,2015-06-08 14:33:15 UTC,2015-06-08 14:50:17 UTC,2015-06-08 14:57:46 UTC
51,11,47,2015-06-08 20:24:43 UTC,2015-06-08 20:30:30 UTC,2015-06-08 20:44:46 UTC
52,13,48,2015-06-09 02:14:24 UTC,2015-06-09 02:31:53 UTC,2015-06-09 02:46:09 UTC
53,12,49,2015-06-09 08:14:26 UTC,2015-06-09 08:20:52 UTC,2015-06-09 08:40:09 UTC
54,49,50,2015-06-09 10:31:12 UTC,2015-06-09 10:51:07 UTC,2015-06-09 11:07:00 UTC
55,17,51,2015-06-09 16:15:02 UTC,2015-06-09 16:28:08 UTC,2015-06-09 16:43:37 UTC
56,44,52,2015-06-09 19:48:32 UTC,2015-06-09 20:07:01 UTC,2015-06-09 20:13:31 UTC
57,55,52,2015-06-09 19:48:32 UTC,2015-06-09 19:56:46 UTC,2015-06-09 20:15:55 UTC
58,32,53,2015-06-10 00:46:07 UTC,2015-06-10 01:02:30 UTC,2015-06-10 01:15:44 UTC
59,27,54,2015-06-10 05:55:20 UTC,2015-06-10 06:02:04 UTC,2015-06-10 06:11:25 UTC
60,39,55,2015-06-10 08:06:37 UTC,2015-06-10 08:21:16 UTC,2015-06-10 08:40:03 UTC
61,10,56,2015-06-10 13:30:19 UTC,2015-06-10 13:46:39 UTC,2015-06-10 13:54:09 UTC
62,38,57,2015-06-10 19:52:02 UTC,2015-06-10 20:01:43 UTC,2015-06-10 20:09:03 UTC
63,57,58,2015-06-11 01:09:42 UTC,2015-06-11 01:19:30 UTC,2015-06-11 01:32:25 UTC
64,29,59,2015-06-11 05:32:49 UTC,2015-06-11 05:44:56 UTC,2015-06-11 05:55:53 UTC
65,50,60,2015-06-11 10:02:34 UTC,2015-06-11 10:12:10 UTC,2015-06-11 10:20:58 UTC
66,40,61,2015-06-11 15:51:27 UTC,2015-06-11 16:05:54 UTC,2015-06-11 16:24:17 UTC
67,32,62,2015-06-11 21:41:07 UTC,2015-06-11 21:47:05 UTC,2015-06-11 21:57:47 UTC
68,4,63,2015-06-11 23:32:47 UTC,2015-06-11 23:44:23 UTC,2015-06-11 23:59:18 UTC
69,22,64,2015-06-12 05:55:14 UTC,2015-06-12 06:07:06 UTC,2015-06-12 06:18:51 UTC
70,26,65,2015-06-12 08:06:25 UTC,2015-06-12 08:19:59 UTC,2015-06-12 08:36:09 UTC
71,36,66,2015-06-12 10:18:35 UTC,2015-06-12 10:26:43 UTC,2015-06-12 10:43:47 UTC
72,0,66,2015-06-12 10:18:35 UTC,2015-06-12 10:26:02 UTC,2015-06-12 10:35:32 UTC
73,22,67,2015-06-12 14:20:52 UTC,2015-06-12 14:33:59 UTC,2015-06-12 14:46:31 UTC
74,10,68,2015-06-12 19:46:42 UTC,2015-06-12 20:06:12 UTC,2015-06-12 20:17:01 UTC
75,40,69,2015-06-13 01:55:43 UTC,2015-06-13 02:04:14 UTC,2015-06-13 02:09:23 UTC
76,36,70,2015-06-13 06:32:42 UTC,2015-06-13 06:45:22 UTC,2015-06-13 06:51:04 UTC
77,29,71,2015-06-13 08:30:45 UTC,2015-06-13 08:50:27 UTC,2015-06-13 08:59:19 UTC
78,0,72,2015-06-13 12:20:14 UTC,2015-06-13 12:29:10 UTC,2015-06-13 12:35:59 UTC
79,48,73,2015-06-13 14:42:41 UTC,2015-06-13 14:57:28 UTC,2015-06-13 15:04:19 UTC
80,45,74,2015-06-13 17:05:07 UTC,2015-06-13 17:23:31 UTC,2015-06-13 17:30:24 UTC
81,19,75,2015-06-13 19:46:41 UTC,2015-06-13 19:55:34 UTC,2015-06-13 20:12:02 UTC
82,0,76,2015-06-14 01:27:07 UTC,2015-06-14 01:45:24 UTC,2015-06-14 01:58:40 UTC
83,47,76,2015-06-14 01:27:07 UTC,2015-06-14 01:41:45 UTC,2015-06-14 01:57:17 UTC
84,14,77,2015-06-14 04:25:03 UTC,2015-06-14 04:32:49 UTC,2015-06-14 04:40:40 UTC
85,20,78,2015-06-14 10:18:13 UTC,2015-06-14 10:37:28 UTC,2015-06-14 10:52:43 UTC
86,16,79,2015-06-14 14:45:08 UTC,2015-06-14 15:02:32 UTC,2015-06-14 15:08:40 UTC
87,32,80,2015-06-14 21:12:29 UTC,2015-06-14 21:20:07 UTC,2015-06-14 21:27:15 UTC
88,52,81,2015-06-15 02:06:19 UTC,2015-06-15 02:18:48 UTC,2015-06-15 02:38:40 UTC
89,47,82,2015-06-15 06:37:07 UTC,2015-06-15 06:56:50 UTC,2015-06-15 07:08:51 UTC
90,47,83,2015-06-15 11:06:02 UTC,2015-06-15 11:13:39 UTC,2015-06-15 11:29:05 UTC
91,15,84,2015-06-15 13:05:29 UTC,2015-06-15 13:19:19 UTC,2015-06-15 13:28:05 UTC
92,28,84,2015-06-15 13:05:29 UTC,2015-06-15 13:11:26 UTC,2015-06-15 13:21:08 UTC
93,36,85,2015-06-15 16:50:15 UTC,2015-06-15 17:01:41 UTC,2015-06-15 17:19:59 UTC
94,41,86,2015-06-15 21:47:16 UTC,2015-06-15 22:03:53 UTC,2015-06-15 22:21:43 UTC
95,22,87,2015-06-16 04:04:13 UTC,2015-06-16 04:20:44 UTC,2015-06-16 04:30:55 UTC
96,58,88,2015-06-16 10:23:28 UTC,2015-06-16 10:33:16 UTC,2015-06-16 10:46:21 UTC
97,6,89,2015-06-16 14:31:13 UTC,2015-06-16 14:47:48 UTC,2015-06-16 15:00:03 UTC
98,3,90,2015-06-16 18:45:16 UTC,2015-06-16 18:50:42 UTC,2015-06-16 18:56:41 UTC
99,52,90,2015-06-16 18:45:16 UTC,2015-06-16 18:59:49 UTC,2015-06-16 19:12:41 UTC
100,14,91,2015-06-16 20:49:43 UTC,2015-06-16 21:02:45 UTC,2015-06-16 21:08:30 UTC
101,33,92,2015-06-16 23:07:52 UTC,2015-06-16 23:16:34 UTC,2015-06-16 23:33:19 UTC
102,43,93,2015-06-17 05:16:06 UTC,2015-06-17 05:34:09 UTC,2015-06-17 05:39:37 UTC
103,39,93,2015-06-17 05:16:06 UTC,2015-06-17 05:31:28 UTC,2015-06-17 05:51:15 UTC
104,52,94,2015-06-17 10:16:27 UTC,2015-06-17 10:23:17 UTC,2015-06-17 10:30:05 UTC
105,25,95,2015-06-17 14:58:21 UTC,2015-06-17 15:12:34 UTC,2015-06-17 15:25:18 UTC
106,40,96,2015-06-17 17:05:42 UTC,2015-06-17 17:22:10 UTC,2015-06-17 17:34:00 UTC
107,32,97,2015-06-17 21:33:56 UTC,2015-06-17 21:52:48 UTC,2015-06-17 21:59:25 UTC
108,40,98,2015-06-18 01:16:44 UTC,2015-06-18 01:26:47 UTC,2015-06-18 01:34:02 UTC
109,17,99,2015-06-18 07:05:03 UTC,2015-06-18 07:13:28 UTC,2015-06-18 07:24:00 UTC
110,42,100,2015-06-18 11:09:04 UTC,2015-06-18 11:25:05 UTC,2015-06-18 11:34:55 UTC
111,33,101,2015-06-18 16:42:48 UTC,2015-06-18 17:02:38 UTC,2015-06-18 17:18:19 UTC
112,19,102,2015-06-18 21:26:32 UTC,2015-06-18 21:32:21 UTC,2015-06-18 21:41:27 UTC
113,35,103,2015-06-19 00:12:05 UTC,2015-06-19 00:29:02 UTC,2015-06-19 00:34:35 UTC
114,52,104,2015-06-19 02:27:35 UTC,2015-06-19 02:33:39 UTC,2015-06-19 02:40:53 UTC
115,34,105,2015-06-19 06:02:21 UTC,2015-06-19 06:11:28 UTC,2015-06-19 06:24:00 UTC
116,57,106,2015-06-19 09:33:18 UTC,2015-06-19 09:42:34 UTC,2015-06-19 09:56:35 UTC
117,27,107,2015-06-19 11:32:00 UTC,2015-06-19 11:37:58 UTC,2015-06-19 11:56:53 UTC
118,52,108,2015-06-19 13:18:03 UTC,2015-06-19 13:27:33 UTC,2015-06-19 13:33:49 UTC
119,50,109,2015-06-19 19:20:16 UTC,2015-06-19 19:31:18 UTC,2015-06-19 19:41:14 UTC
120,12,110,2015-06-19 23:46:07 UTC,2015-06-20 00:04:22 UTC,2015-06-20 00:22:53 UTC
121,4,111,2015-06-20 04:20:03 UTC,2015-06-20 04:39:47 UTC,2015-06-20 04:55:58 UTC
122,51,112,2015-06-20 09:56:56 UTC,2015-06-20 10:16:44 UTC,2015-06-20 10:24:53 UTC
123,4,112,2015-06-20 09:56:56 UTC,2015-06-20 10:09:52 UTC,2015-06-20 10:19:32 UTC
124,51,113,2015-06-20 13:11:09 UTC,2015-06-20 13:18:32 UTC,2015-06-20 13:32:49 UTC
125,47,113,2015-06-20 13:11:09 UTC,2015-06-20 13:20:34 UTC,2015-06-20 13:26:58 UTC
126,33,114,2015-06-20 15:46:26 UTC,2015-06-20 15:51:33 UTC,2015-06-20 15:57:13 UTC
127,17,115,2015-06-20 18:00:45 UTC,2015-06-20 18:07:47 UTC,2015-06-20 18:15:13 UTC
128,8,116,2015-06-21 00:31:25 UTC,2015-06-21 00:43:47 UTC,2015-06-21 00:52:19 UTC
129,3,117,2015-06-21 06:53:57 UTC,2015-06-21 07:08:42 UTC,2015-06-21 07:15:36 UTC
130,59,118,2015-06-21 13:20:49 UTC,2015-06-21 13:39:05 UTC,2015-06-21 13:52:53 UTC
131,40,119,2015-06-21 16:45:57 UTC,2015-06-21 16:52:17 UTC,2015-06-21 17:10:15 UTC
132,31,120,2015-06-21 23:04:29 UTC,2015-06-21 23:10:53 UTC,2015-06-21 23:30:07 UTC
133,25,120,2015-06-21 23:04:29 UTC,2015-06-21 23:17:29 UTC,2015-06-21 23:27:36 UTC
134,9,121,2015-06-22 04:50:24 UTC,2015-06-22 05:05:28 UTC,2015-06-22 05:12:28 UTC
135,57,122,2015-06-22 09:25:35 UTC,2015-06-22 09:41:36 UTC,2015-06-22 09:54:25 UTC
136,18,123,2015-06-22 13:45:37 UTC,2015-06-22 14:04:42 UTC,2015-06-22 14:13:20 UTC
137,7,124,2015-06-22 19:12:51 UTC,2015-06-22 19:27:46 UTC,2015-06-22 19:46:35 UTC
138,44,125,2015-06-22 23:11:08 UTC,2015-06-22 23:26:21 UTC,2015-06-22 23:36:58 UTC
139,0,126,2015-06-23 04:14:55 UTC,2015-06-23 04:34:04 UTC,2015-06-23 04:50:48 UTC
140,8,127,2015-06-23 08:48:31 UTC,2015-06-23 08:54:19 UTC,2015-06-23 09:10:39 UTC
141,48,128,2015-06-23 13:25:47 UTC,2015-06-23 13:31:36 UTC,2015-06-23 13:48:04 UTC
142,34,129,2015-06-23 18:54:05 UTC,2015-06-23 18:59:08 UTC,2015-06-23 19:15:09 UTC
143,43,130,2015-06-23 23:38:36 UTC,2015-06-23 23:55:18 UTC,2015-06-24 00:00:49 UTC
144,40,131,2015-06-24 03:38:52 UTC,2015-06-24 03:55:36 UTC,2015-06-24 04:04:32 UTC
145,14,132,2015-06-24 06:46:23 UTC,2015-06-24 07:03:58 UTC,2015-06-24 07:11:55 UTC
146,45,133,2015-06-24 12:04:46 UTC,2015-06-24 12:18:54 UTC,2015-06-24 12:35:05 UTC
147,33,134,2015-06-24 18:19:44 UTC,2015-06-24 18:29:21 UTC,2015-06-24 18:38:50 UTC
148,15,135,2015-06-24 22:28:52 UTC,2015-06-24 22:47:36 UTC,2015-06-24 22:55:36 UTC
149,56,136,2015-06-25 00:55:11 UTC,2015-06-25 01:12:02 UTC,2015-06-25 01:18:53 UTC
150,8,137,2015-06-25 07:13:59 UTC,2015-06-25 07:26:31 UTC,2015-06-25 07:32:53 UTC
151,25,137,2015-06-25 07:13:59 UTC,2015-06-25 07:21:39 UTC,2015-06-25 07:36:36 UTC
152,38,138,2015-06-25 12:04:24 UTC,2015-06-25 12:09:39 UTC,2015-06-25 12:29:22 UTC
153,46,139,2015-06-25 17:30:44 UTC,2015-06-25 17:38:17 UTC,2015-06-25 17:47:35 UTC
154,39,139,2015-06-25 17:30:44 UTC,2015-06-25 17:36:02 UTC,2015-06-25 17:51:45 UTC
155,26,140,2015-06-25 22:50:28 UTC,2015-06-25 22:58:56 UTC,2015-06-25 23:17:19 UTC
156,37,141,2015-06-26 01:30:02 UTC,2015-06-26 01:48:14 UTC,2015-06-26 01:53:39 UTC
157,17,141,2015-06-26 01:30:02 UTC,2015-06-26 01:47:59 UTC,2015-06-26 01:58:42 UTC
158,57,142,2015-06-26 06:33:02 UTC,2015-06-26 06:38:22 UTC,2015-06-26 06:45:32 UTC
159,40,143,2015-06-26 11:25:45 UTC,2015-06-26 11:32:05 UTC,2015-06-26 11:51:21 UTC
160,32,144,2015-06-26 15:09:03 UTC,2015-06-26 15:17:32 UTC,2015-06-26 15:34:37 UTC
161,17,145,2015-06-26 16:59:31 UTC,2015-06-26 17:12:50 UTC,2015-06-26 17:27:30 UTC
162,12,146,2015-06-26 19:24:11 UTC,2015-06-26 19:43:20 UTC,2015-06-26 19:54:32 UTC
163,18,147,2015-06-27 00:07:03 UTC,2015-06-27 00:20:35 UTC,2015-06-27 00:37:52 UTC
164,14,148,2015-06-27 05:09:17 UTC,2015-06-27 05:23:22 UTC,2015-06-27 05:35:54 UTC
165,15,149,2015-06-27 08:40:58 UTC,2015-06-27 08:46:42 UTC,2015-06-27 08:56:54 UTC
166,55,150,2015-06-27 12:26:41 UTC,2015-06-27 12:44:29 UTC,2015-06-27 13:02:59 UTC
167,15,151,2015-06-27 17:32:29 UTC,2015-06-27 17:40:34 UTC,2015-06-27 17:57:31 UTC
168,21,152,2015-06-27 20:39:28 UTC,2015-06-27 20:57:40 UTC,2015-06-27 21:03:07 UTC
169,31,153,2015-06-28 00:08:50 UTC,2015-06-28 00:19:10 UTC,2015-06-28 00:28:48 UTC
170,36,154,2015-06-28 05:09:54 UTC,2015-06-28 05:20:32 UTC,2015-06-28 05:34:13 UTC
171,59,155,2015-06-28 06:57:18 UTC,2015-06-28 07:06:45 UTC,2015-06-28 07:25:56 UTC
172,13,156,2015-06-28 10:34:07 UTC,2015-06-28 10:50:37 UTC,2015-06-28 11:10:22 UTC
173,2,157,2015-06-28 13:42:26 UTC,2015-06-28 13:53:58 UTC,2015-06-28 14:11:39 UTC
174,16,158,2015-06-28 18:20:44 UTC,2015-06-28 18:25:48 UTC,2015-06-28 18:40:20 UTC
175,53,158,2015-06-28 18:20:44 UTC,2015-06-28 18:33:38 UTC,2015-06-28 18:47:56 UTC
176,42,159,2015-06-28 20:47:17 UTC,2015-06-28 20:52:38 UTC,2015-06-28 21:03:57 UTC
177,56,160,2015-06-29 02:56:17 UTC,2015-06-29 03:03:09 UTC,2015-06-29 03:21:56 UTC
178,17,161,2015-06-29 08:42:13 UTC,2015-06-29 08:54:36 UTC,2015-06-29 09:11:27 UTC
179,32,162,2015-06-29 12:57:09 UTC,2015-06-29 13:13:57 UTC,2015-06-29 13:31:18 UTC
180,42,163,2015-06-29 15:47:16 UTC,2015-06-29 16:07:14 UTC,2015-06-29 16:13:50 UTC
181,36,164,2015-06-29 18:50:26 UTC,2015-06-29 18:59:02 UTC,2015-06-29 19:05:23 UTC
182,8,165,2015-06-29 22:14:40 UTC,2015-06-29 22:19:53 UTC,2015-06-29 22:39:09 UTC
183,54,166,2015-06-30 04:00:03 UTC,2015-06-30 04:18:59 UTC,2015-06-30 04:31:42 UTC
184,55,167,2015-06-30 06:14:03 UTC,2015-06-30 06:32:01 UTC,2015-06-30 06:42:04 UTC
185,44,168,2015-06-30 08:16:15 UTC,2015-06-30 08:28:13 UTC,2015-06-30 08:45:53 UTC
186,7,169,2015-06-30 13:37:15 UTC,2015-06-30 13:55:30 UTC,2015-06-30 14:04:38 UTC
187,54,170,2015-06-30 15:53:29 UTC,2015-06-30 16:06:12 UTC,2015-06-30 16:24:24 UTC
188,47,171,2015-06-30 18:49:35 UTC,2015-06-30 18:58:05 UTC,2015-06-30 19:05:03 UTC
189,46,172,2015-07-01 01:15:45 UTC,2015-07-01 01:31:06 UTC,2015-07-01 01:47:08 UTC
190,1,173,2015-07-01 06:42:36 UTC,2015-07-01 06:48:55 UTC,2015-07-01 07:06:39 UTC
191,42,174,2015-07-01 10:49:59 UTC,2015-07-01 11:07:37 UTC,2015-07-01 11:18:37 UTC
192,51,174,2015-07-01 10:49:59 UTC,2015-07-01 11:05:09 UTC,2015-07-01 11:22:30 UTC
193,1,175,2015-07-01 16:42:46 UTC,2015-07-01 16:51:25 UTC,2015-07-01 17:04:57 UTC
194,31,176,2015-07-01 22:12:34 UTC,2015-07-01 22:30:19 UTC,2015-07-01 22:49:07 UTC
195,0,177,2015-07-02 02:55:26 UTC,2015-07-02 03:09:17 UTC,2015-07-02 03:15:54 UTC
196,58,178,2015-07-02 08:43:55 UTC,2015-07-02 09:01:04 UTC,2015-07-02 09:10:06 UTC
197,44,179,2015-07-02 14:56:04 UTC,2015-07-02 15:01:12 UTC,2015-07-02 15:13:18 UTC
198,34,179,2015-07-02 14:56:04 UTC,2015-07-02 15:02:33 UTC,2015-07-02 15:08:55 UTC
199,31,180,2015-07-02 17:45:00 UTC,2015-07-02 17:55:45 UTC,2015-07-02 18:13:06 UTC
200,36,181,2015-07-02 20:59:32 UTC,2015-07-02 21:10:29 UTC,2015-07-02 21:24:08 UTC
201,59,182,2015-07-02 22:42:20 UTC,2015-07-02 23:01:08 UTC,2015-07-02 23:06:13 UTC
202,27,183,2015-07-03 01:44:44 UTC,2015-07-03 01:50:40 UTC,2015-07-03 02:04:52 UTC
203,33,184,2015-07-03 05:35:15 UTC,2015-07-03 05:45:04 UTC,2015-07-03 05:52:14 UTC
204,39,185,2015-07-03 11:21:12 UTC,2015-07-03 11:39:57 UTC,2015-07-03 11:48:23 UTC
205,47,186,2015-07-03 15:31:06 UTC,2015-07-03 15:40:12 UTC,2015-07-03 15:57:08 UTC
206,38,187,2015-07-03 19:33:42 UTC,2015-07-03 19:48:45 UTC,2015-07-03 20:02:11 UTC
207,8,188,2015-07-04 00:27:13 UTC,2015-07-04 00:39:41 UTC,2015-07-04 00:45:05 UTC
208,50,189,2015-07-04 05:54:17 UTC,2015-07-04 05:59:41 UTC,2015-07-04 06:13:27 UTC
209,11,189,2015-07-04 05:54:17 UTC,2015-07-04 06:12:12 UTC,2015-07-04 06:31:48 UTC
210,16,190,2015-07-04 07:50:03 UTC,2015-07-04 08:03:29 UTC,2015-07-04 08:10:36 UTC
211,0,191,2015-07-04 13:53:13 UTC,2015-07-04 14:00:23 UTC,2015-07-04 14:14:52 UTC
212,50,192,2015-07-04 16:31:52 UTC,2015-07-04 16:49:23 UTC,2015-07-04 17:06:26 UTC
213,56,193,2015-07-04 22:55:05 UTC,2015-07-04 23:02:37 UTC,2015-07-04 23:09:24 UTC
214,7,194,2015-07-05 04:49:40 UTC,2015-07-05 05:01:15 UTC,2015-07-05 05:12:31 UTC
215,47,195,2015-07-05 10:46:57 UTC,2015-07-05 10:55:00 UTC,2015-07-05 11:07:52 UTC
216,24,196,2015-07-05 13:25:15 UTC,2015-07-05 13:42:39 UTC,2015-07-05 13:48:55 UTC
217,10,197,2015-07-05 19:57:21 UTC,2015-07-05 20:14:57 UTC,2015-07-05 20:25:33 UTC
218,24,198,2015-07-06 02:05:49 UTC,2015-07-06 02:18:38 UTC,2015-07-06 02:35:06 UTC
219,28,199,2015-07-06 06:00:47 UTC,2015-07-06 06:07:08 UTC,2015-07-06 06:23:13 UTC
220,17,200,2015-07-06 08:09:34 UTC,2015-07-06 08:16:10 UTC,2015-07-06 08:23:13 UTC
221,18,201,2015-07-06 10:31:52 UTC,2015-07-06 10:37:32 UTC,2015-07-06 10:47:14 UTC
222,4,202,2015-07-06 13:41:58 UTC,2015-07-06 13:57:14 UTC,2015-07-06 14:10:41 UTC
223,43,203,2015-07-06 16:09:34 UTC,2015-07-06 16:23:31 UTC,2015-07-06 16:40:23 UTC
224,53,204,2015-07-06 18:32:46 UTC,2015-07-06 18:45:58 UTC,2015-07-06 18:54:47 UTC
225,38,205,2015-07-07 00:23:36 UTC,2015-07-07 00:33:13 UTC,2015-07-07 00:41:17 UTC
226,4,206,2015-07-07 06:09:58 UTC,2015-07-07 06:15:30 UTC,2015-07-07 06:31:27 UTC
227,59,207,2015-07-07 12:06:03 UTC,2015-07-07 12:12:39 UTC,2015-07-07 12:22:08 UTC
228,8,208,2015-07-07 16:39:35 UTC,2015-07-07 16:48:55 UTC,2015-07-07 16:54:43 UTC
229,40,208,2015-07-07 16:39:35 UTC,2015-07-07 16:49:38 UTC,2015-07-07 17:06:30 UTC
230,42,209,2015-07-07 21:23:53 UTC,2015-07-07 21:30:05 UTC,2015-07-07 21:43:58 UTC
231,11,210,2015-07-08 03:24:18 UTC,2015-07-08 03:41:31 UTC,2015-07-08 03:55:57 UTC
232,37,211,2015-07-08 08:06:52 UTC,2015-07-08 08:18:49 UTC,2015-07-08 08:35:43 UTC
233,39,212,2015-07-08 13:53:01 UTC,2015-07-08 14:09:47 UTC,2015-07-08 14:24:02 UTC
234,58,213,2015-07-08 20:07:53 UTC,2015-07-08 20:13:37 UTC,2015-07-08 20:20:33 UTC
235,57,214,2015-07-09 02:11:27 UTC,2015-07-09 02:20:56 UTC,2015-07-09 02:32:05 UTC
236,29,215,2015-07-09 07:15:39 UTC,2015-07-09 07:21:41 UTC,2015-07-09 07:29:38 UTC
237,45,216,2015-07-09 11:02:10 UTC,2015-07-09 11:15:45 UTC,2015-07-09 11:28:11 UTC
238,21,216,2015-07-09 11:02:10 UTC,2015-07-09 11:14:16 UTC,2015-07-09 11:30:58 UTC
239,58,217,2015-07-09 13:51:29 UTC,2015-07-09 14:10:02 UTC,2015-07-09 14:15:11 UTC
240,17,218,2015-07-09 18:02:57 UTC,2015-07-09 18:11:45 UTC,2015-07-09 18:21:19 UTC
241,37,219,2015-07-09 23:45:35 UTC,2015-07-09 23:53:47 UTC,2015-07-10 00:01:45 UTC
242,52,220,2015-07-10 02:53:06 UTC,2015-07-10 03:11:55 UTC,2015-07-10 03:25:25 UTC
243,4,221,2015-07-10 04:50:00 UTC,2015-07-10 05:06:44 UTC,2015-07-10 05:21:48 UTC
244,1,222,2015-07-10 07:33:43 UTC,2015-07-10 07:39:59 UTC,2015-07-10 07:46:42 UTC
