46,221
10,222
53,222
56,223
11,223
55,224
42,224
36,225
49,225
47,226
11,226
21,227
66,227
2,228
51,228
32,229
73,229
0,230
17,230
63,231
33,231
57,232
6,232
30,233
44,233
0,234
43,234
77,235
76,235
7,236
67,236
79,237
25,237
11,238
37,238
57,239
21,239
74,240
59,240
58,241
10,241
78,242
2,242
48,243
53,243
77,244
55,244
78,245
70,245
68,246
8,246
72,247
51,247
46,248
2,248
65,249
1,249
47,250
6,250
32,251
1,251
9,252
71,252
7,253
68,253
45,254
36,254
41,255
55,255
6,256
77,256
40,257
17,257
54,258
32,258
35,259
8,259
38,260
11,260
53,261
28,261
77,262
10,262
55,263
9,263
60,264
77,264
44,265
14,265
61,266
52,266
54,267
16,267
7,268
9,268
2,269
69,269
34,270
59,270
49,271
10,271
78,272
17,272
44,273
71,273
46,274
20,274
46,275
62,275
79,276
6,276
0,277
31,277
62,278
65,278
6,279
27,279
43,280
25,280
45,281
79,281
35,282
50,282
13,283
69,283
16,284
50,284
56,285
6,285
26,286
22,286
62,287
5,287
72,288
1,288
30,289
38,289
54,290
13,290
73,291
13,291
54,292
73,292
16,293
15,293
26,294
55,294
70,295
36,295
2,296
53,296
48,297
69,297
62,298
26,298
13,299
72,299
45,300
34,300
62,301
77,301
69,302
17,302
34,303
26,303
2,304
12,304
49,305
21,305
27,306
49,306
5,307
32,307
28,308
43,308
0,309
33,309
19,310
54,310
62,311
18,311
78,312
35,312
45,313
33,313
49,314
16,314
22,315
26,315
65,316
74,316
56,317
50,317
55,318
65,318
9,319
59,319
38,320
14,320
67,321
40,321
14,322
25,322
43,323
28,323
5,324
74,324
55,325
8,325
24,326
20,326
66,327
77,327
21,328
39,328
8,329
27,329
0,330
41,330
7,331
61,331
26,332
9,332
61,333
37,333
39,334
64,334
35,335
43,335
53,336
30,336
78,337
32,337
63,338
19,338
31,339
40,339
62,340
57,340
20,341
54,341
16,342
52,342
2,343
27,343
54,344
69,344
74,345
52,345
64,346
62,346
71,347
9,347
49,348
37,348
67,349
43,349
2,350
13,350
42,351
52,351
28,352
64,352
43,353
62,353
15,354
34,354
16,355
24,355
65,356
45,356
4,357
23,357
25,358
4,358
15,359
77,359
8,360
10,360
21,361
59,361
26,362
10,362
46,363
21,363
5,364
18,364
3,365
26,365
42,366
43,366
54,367
19,367
78,368
20,368
57,369
77,369
13,370
22,370
10,371
25,371
49,372
24,372
60,373
55,373
78,374
23,374
10,375
74,375
54,376
3,376
54,377
56,377
74,378
71,378
51,379
22,379
66,380
76,380
8,381
25,381
38,382
24,382
20,383
28,383
17,384
67,384
22,385
2,385
31,386
20,386
9,387
44,387
76,388
2,388
41,389
57,389
8,390
49,390
2,391
40,391
12,392
6,392
47,393
65,393
43,394
26,394
12,395
52,395
56,396
79,396
43,397
49,397
37,398
70,398
56,399
43,399
11,400
4,400
8,401
54,401
41,402
79,402
51,403
42,403
59,404
49,404
66,405
31,405
71,406
7,406
8,407
45,407
50,408
28,408
39,409
47,409
21,410
23,410
42,411
55,411
60,412
31,412
11,413
52,413
35,414
57,414
10,415
42,415
31,416
5,416
18,417
52,417
27,418
5,418
44,419
74,419
6,420
43,420
77,421
62,421
6,422
67,422
12,423
75,423
57,424
46,424
27,425
40,425
12,426
1,426
47,427
15,427
77,428
2,428
52,429
11,429
69,430
12,430
71,431
31,431
52,432
24,432
45,433
22,433
67,434
6,434
48,435
43,435
19,436
18,436
43,437
2,437
66,438
63,438
23,439
24,439
15,440
48,440
9,441
62,441
23,442
72,442
8,443
76,443
28,444
2,444
24,445
31,445
7,446
48,446
51,447
5,447
76,448
45,448
68,449
37,449
71,450
1,450
0,451
45,451
32,452
58,452
3,453
5,453
8,454
59,454
0,455
42,455
76,456
45,456
20,457
44,457
11,458
3,458
75,459
24,459
7,460
48,460
14,461
78,461
69,462
4,462
3,463
1,463
26,464
14,464
60,465
29,465
13,466
22,466
25,467
24,467
14,468
41,468
44,469
15,469
5,470
39,470
61,471
45,471
14,472
35,472
73,473
72,473
40,474
19,474
40,475
5,475
2,476
8,476
30,477
70,477
43,478
32,478
51,479
11,479
66,480
59,480
50,481
67,481
63,482
31,482
62,483
24,483
43,484
30,484
74,485
59,485
51,486
63,486
40,487
17,487
66,488
61,488
71,489
21,489
5,490
42,490
41,491
2,491
33,492
15,492
5,493
32,493
14,494
31,494
6,495
74,495
4,496
70,496
24,497
56,497
2,498
1,498
15,499
54,499
73,500
22,500
6,501
79,501
49,502
56,502
9,503
18,503
19,504
17,504
70,505
27,505
21,506
51,506
29,507
2,507
33,508
16,508
76,509
56,509
74,510
12,510
18,511
77,511
62,512
23,512
46,513
54,513
4,514
14,514
5,515
37,515
45,516
19,516
48,517
14,517
64,518
41,518
28,519
77,519
69,520
23,520
56,521
60,521
45,522
1,522
28,523
45,523
21,524
9,524
61,525
13,525
0,526
8,526
5,527
37,527
54,528
28,528
20,529
64,529
28,530
60,530
9,531
72,531
12,532
56,532
9,533
75,533
30,534
48,534
18,535
31,535
35,536
42,536
27,537
54,537
62,538
36,538
54,539
17,539
56,540
62,540
29,541
38,541
58,542
17,542
41,543
53,543
16,544
42,544
29,545
31,545
3,546
63,546
62,547
30,547
9,548
45,548
17,549
8,549
10,550
6,550
51,551
1,551
26,552
42,552
70,553
52,553
79,554
48,554
76,555
25,555
2,556
67,556
54,557
53,557
25,558
17,558
50,559
24,559
79,560
2,560
41,561
36,561
67,562
61,562
56,563
71,563
20,564
65,564
24,565
30,565
48,566
57,566
9,567
65,567
14,568
43,568
41,569
16,569
48,570
45,570
13,571
17,571
71,572
70,572
7,573
12,573
65,574
70,574
9,575
20,575
0,576
8,576
25,577
73,577
63,578
22,578
33,579
53,579
65,580
64,580
53,581
49,581
28,582
3,582
17,583
59,583
18,584
43,584
44,585
38,585
23,586
42,586
8,587
59,587
79,588
54,588
51,589
26,589
35,590
28,590
75,591
29,591
33,592
45,592
13,593
1,593
67,594
79,594
32,595
45,595
79,596
18,596
5,597
14,597
18,598
47,598
22,599
61,599
31,600
15,600
43,601
57,601
53,602
42,602
55,603
56,603
61,604
17,604
63,605
33,605
19,606
22,606
10,607
46,607
64,608
33,608
71,609
75,609
72,610
36,610
54,611
16,611
13,612
5,612
56,613
25,613
32,614
3,614
10,615
59,615
74,616
13,616
45,617
14,617
67,618
49,618
37,619
18,619
29,620
49,620
61,621
37,621
52,622
47,622
70,623
10,623
32,624
37,624
42,625
67,625
28,626
50,626
29,627
41,627
46,628
28,628
46,629
79,629
39,630
27,630
23,631
67,631
71,632
49,632
28,633
37,633
23,634
75,634
32,635
33,635
5,636
24,636
2,637
73,637
4,638
23,638
74,639
48,639
43,640
57,640
79,641
13,641
71,642
44,642
70,643
7,643
31,644
49,644
75,645
27,645
52,646
3,646
79,647
13,647
79,648
43,648
44,649
65,649
23,650
24,650
41,651
1,651
55,652
31,652
19,653
34,653
4,654
75,654
31,655
11,655
72,656
43,656
77,657
33,657
54,658
55,658
35,659
67,659
78,660
26,660
71,661
34,661
8,662
58,662
6,663
67,663
49,664
56,664
11,665
43,665
39,666
72,666
53,667
6,667
68,668
24,668
42,669
43,669
5,670
60,670
38,671
61,671
43,672
12,672
22,673
77,673
30,674
52,674
37,675
15,675
40,676
41,676
42,677
16,677
7,678
64,678
43,679
16,679
41,680
42,680
77,681
61,681
53,682
40,682
10,683
54,683
75,684
47,684
76,685
3,685
77,686
31,686
55,687
40,687
21,688
9,688
74,689
10,689
66,690
1,690
13,691
76,691
64,692
71,692
42,693
24,693
49,694
63,694
21,695
33,695
70,696
17,696
26,697
61,697
3,698
9,698
38,699
27,699
19,700
48,700
54,701
49,701
39,702
5,702
50,703
38,703
14,704
51,704
53,705
63,705
27,706
37,706
25,707
78,707
76,708
36,708
77,709
57,709
40,710
58,710
29,711
21,711
57,712
27,712
29,713
44,713
24,714
52,714
65,715
15,715
66,716
47,716
37,717
56,717
9,718
26,718
46,719
41,719
26,720
57,720
64,721
41,721
5,722
25,722
57,723
66,723
19,724
22,724
77,725
42,725
54,726
36,726
65,727
46,727
61,728
71,728
79,729
14,729
5,730
22,730
32,731
12,731
74,732
23,732
20,733
1,733
16,734
63,734
47,735
60,735
39,736
38,736
14,737
65,737
0,738
51,738
36,739
46,739
30,740
56,740
79,741
26,741
58,742
5,742
61,743
59,743
6,744
66,744
30,745
54,745
70,746
39,746
27,747
21,747
38,748
16,748
61,749
77,749
10,750
1,750
46,751
32,751
21,752
75,752
78,753
35,753
18,754
57,754
22,755
61,755
25,756
36,756
57,757
47,757
22,758
35,758
34,759
78,759
10,760
57,760
4,761
34,761
51,762
62,762
48,763
79,763
23,764
36,764
77,765
19,765
67,766
13,766
59,767
45,767
74,768
5,768
55,769
58,769
14,770
37,770
29,771
52,771
3,772
55,772
22,773
24,773
22,774
60,774
36,775
74,775
57,776
54,776
23,777
78,777
8,778
37,778
58,779
70,779
23,780
19,780
46,781
64,781
41,782
9,782
68,783
37,783
51,784
33,784
37,785
58,785
62,786
66,786
5,787
63,787
64,788
57,788
23,789
14,789
58,790
24,790
7,791
50,791
5,792
49,792
13,793
27,793
21,794
58,794
15,795
79,795
77,796
31,796
10,797
29,797
18,798
39,798
48,799
14,799
5,800
51,800
20,801
71,801
56,802
19,802
55,803
34,803
16,804
42,804
79,805
14,805
45,806
49,806
41,807
39,807
67,808
63,808
34,809
42,809
74,810
66,810
59,811
12,811
79,812
35,812
6,813
9,813
13,814
21,814
26,815
1,815
61,816
45,816
42,817
1,817
27,818
54,818
35,819
7,819
65,820
38,820
71,821
74,821
22,822
72,822
19,823
55,823
60,824
18,824
79,825
1,825
76,826
61,826
18,827
63,827
25,828
3,828
14,829
68,829
59,830
39,830
34,831
29,831
9,832
16,832
75,833
36,833
32,834
26,834
13,835
61,835
76,836
20,836
39,837
28,837
68,838
14,838
47,839
26,839
57,840
71,840
49,841
57,841
43,842
48,842
58,843
49,843
8,844
65,844
4,845
11,845
78,846
79,846
29,847
18,847
13,848
32,848
20,849
22,849
30,850
11,850
74,851
26,851
45,852
12,852
64,853
58,853
38,854
40,854
19,855
7,855
0,856
73,856
77,857
58,857
64,858
28,858
47,859
58,859
30,860
31,860
76,861
68,861
33,862
21,862
56,863
43,863
2,864
13,864
67,865
49,865
55,866
62,866
3,867
7,867
13,868
34,868
66,869
50,869
51,870
79,870
17,871
25,871
30,872
34,872
77,873
70,873
47,874
69,874
42,875
56,875
36,876
63,876
64,877
35,877
35,878
60,878
40,879
23,879
14,880
20,880
37,881
43,881
28,882
53,882
23,883
78,883
48,884
12,884
67,885
55,885
36,886
35,886
74,887
33,887
72,888
40,888
27,889
34,889
75,890
77,890
49,891
54,891
78,892
66,892
69,893
46,893
51,894
39,894
16,895
57,895
23,896
43,896
79,897
4,897
34,898
25,898
53,899
48,899
14,900
49,900
22,901
77,901
30,902
2,902
79,903
76,903
63,904
64,904
12,905
72,905
77,906
51,906
26,907
42,907
20,908
11,908
30,909
23,909
64,910
3,910
4,911
68,911
48,912
58,912
76,913
47,913
73,914
66,914
27,915
12,915
68,916
51,916
36,917
44,917
4,918
35,918
38,919
24,919
5,920
21,920
12,921
37,921
18,922
63,922
35,923
23,923
60,924
64,924
76,925
45,925
77,926
47,926
70,927
15,927
0,928
10,928
29,929
67,929
3,930
9,930
73,931
4,931
35,932
33,932
57,933
9,933
78,934
5,934
49,935
1,935
13,936
58,936
12,937
30,937
0,938
71,938
13,939
34,939
79,940
11,940
46,941
70,941
52,942
47,942
60,943
54,943
17,944
36,944
16,945
68,945
76,946
21,946
4,947
62,947
26,948
37,948
74,949
30,949
44,950
17,950
8,951
69,951
79,952
19,952
78,953
49,953
65,954
41,954
76,955
52,955
59,956
35,956
78,957
22,957
68,958
75,958
6,959
33,959
47,960
24,960
21,961
38,961
28,962
9,962
44,963
60,963
32,964
63,964
51,965
1,965
28,966
74,966
47,967
2,967
21,968
19,968
68,969
3,969
58,970
38,970
62,971
70,971
47,972
50,972
55,973
1,973
14,974
53,974
73,975
70,975
29,976
66,976
58,977
75,977
19,978
52,978
27,979
19,979
16,980
12,980
53,981
64,981
19,982
50,982
23,983
51,983
33,984
36,984
2,985
36,985
62,986
46,986
27,987
32,987
16,988
6,988
10,989
36,989
69,990
36,990
46,991
25,991
77,992
65,992
22,993
57,993
76,994
46,994
18,995
53,995
41,996
71,996
78,997
73,997
2,998
30,998
17,999
71,999
51,1000
65,1000
57,1001
40,1001
14,1002
53,1002
44,1003
43,1003
58,1004
75,1004
30,1005
4,1005
49,1006
54,1006
47,1007
8,1007
32,1008
22,1008
44,1009
20,1009
58,1010
1,1010
35,1011
62,1011
69,1012
29,1012
70,1013
52,1013
76,1014
39,1014
55,1015
79,1015
58,1016
10,1016
72,1017
50,1017
47,1018
55,1018
57,1019
34,1019
36,1020
42,1020
10,1021
67,1021
45,1022
21,1022
57,1023
36,1023
5,1024
68,1024
39,1025
21,1025
35,1026
2,1026
28,1027
37,1027
62,1028
45,1028
44,1029
10,1029
78,1030
29,1030
64,1031
74,1031
32,1032
14,1032
17,1033
38,1033
9,1034
31,1034
19,1035
29,1035
21,1036
39,1036
69,1037
14,1037
66,1038
71,1038
12,1039
75,1039
39,1040
48,1040
74,1041
46,1041
49,1042
73,1042
8,1043
1,1043
49,1044
19,1044
58,1045
41,1045
61,1046
68,1046
54,1047
1,1047
19,1048
62,1048
69,1049
45,1049
50,1050
1,1050
5,1051
35,1051
58,1052
28,1052
12,1053
59,1053
3,1054
37,1054
23,1055
60,1055
71,1056
12,1056
4,1057
70,1057
53,1058
16,1058
37,1059
38,1059
51,1060
22,1060
58,1061
11,1061
75,1062
6,1062
72,1063
78,1063
46,1064
78,1064
4,1065
21,1065
57,1066
51,1066
40,1067
44,1067
76,1068
34,1068
71,1069
73,1069
64,1070
41,1070
16,1071
52,1071
77,1072
28,1072
2,1073
7,1073
47,1074
26,1074
69,1075
56,1075
33,1076
77,1076
35,1077
71,1077
2,1078
52,1078
65,1079
66,1079
20,1080
31,1080
35,1081
36,1081
67,1082
48,1082
24,1083
7,1083
78,1084
41,1084
55,1085
14,1085
21,1086
74,1086
57,1087
34,1087
14,1088
24,1088
6,1089
61,1089
22,1090
54,1090
25,1091
60,1091
0,1092
49,1092
75,1093
64,1093
64,1094
78,1094
3,1095
35,1095
11,1096
57,1096
36,1097
2,1097
73,1098
72,1098
28,1099
13,1099
0,1100
51,1100
0,1101
32,1101
1,1102
5,1102
79,1103
58,1103
3,1104
7,1104
59,1105
6,1105
3,1106
75,1106
28,1107
73,1107
35,1108
70,1108
65,1109
44,1109
24,1110
14,1110
57,1111
72,1111
14,1112
52,1112
51,1113
23,1113
51,1114
66,1114
29,1115
36,1115
55,1116
58,1116
54,1117
70,1117
22,1118
40,1118
60,1119
41,1119
51,1120
19,1120
54,1121
43,1121
77,1122
18,1122
64,1123
48,1123
51,1124
75,1124
39,1125
2,1125
79,1126
65,1126
65,1127
6,1127
54,1128
53,1128
76,1129
23,1129
13,1130
20,1130
58,1131
21,1131
5,1132
1,1132
36,1133
8,1133
9,1134
19,1134
78,1135
76,1135
68,1136
46,1136
42,1137
21,1137
50,1138
5,1138
64,1139
52,1139
28,1140
47,1140
3,1141
20,1141
72,1142
25,1142
12,1143
49,1143
38,1144
64,1144
20,1145
13,1145
47,1146
14,1146
56,1147
24,1147
74,1148
34,1148
41,1149
15,1149
48,1150
20,1150
50,1151
11,1151
44,1152
55,1152
41,1153
78,1153
71,1154
1,1154
7,1155
4,1155
33,1156
6,1156
66,1157
17,1157
16,1158
53,1158
70,1159
23,1159
22,1160
36,1160
77,1161
38,1161
0,1162
32,1162
2,1163
63,1163
30,1164
56,1164
55,1165
41,1165
0,1166
34,1166
77,1167
17,1167
52,1168
35,1168
78,1169
44,1169
64,1170
75,1170
24,1171
21,1171
15,1172
54,1172
70,1173
64,1173
18,1174
76,1174
16,1175
35,1175
57,1176
18,1176
59,1177
68,1177
71,1178
45,1178
17,1179
27,1179
61,1180
54,1180
38,1181
37,1181
11,1182
49,1182
34,1183
45,1183
14,1184
44,1184
16,1185
70,1185
35,1186
14,1186
54,1187
53,1187
77,1188
76,1188
35,1189
2,1189
75,1190
37,1190
71,1191
67,1191
33,1192
12,1192
2,1193
11,1193
25,1194
32,1194
35,1195
33,1195
25,1196
3,1196
55,1197
53,1197
77,1198
50,1198
64,1199
35,1199
23,1200
66,1200
38,1201
24,1201
52,1202
74,1202
0,1203
10,1203
77,1204
49,1204
57,1205
73,1205
69,1206
6,1206
21,1207
47,1207
66,1208
46,1208
12,1209
43,1209
25,1210
27,1210
3,1211
65,1211
73,1212
31,1212
45,1213
5,1213
75,1214
9,1214
30,1215
27,1215
68,1216
8,1216
22,1217
39,1217
49,1218
48,1218
9,1219
21,1219
51,1220
58,1220
31,1221
77,1221
15,1222
30,1222
67,1223
1,1223
4,1224
6,1224
0,1225
2,1225
76,1226
25,1226
74,1227
61,1227
32,1228
30,1228
63,1229
46,1229
69,1230
43,1230
0,1231
5,1231
37,1232
66,1232
73,1233
3,1233
75,1234
63,1234
45,1235
18,1235
15,1236
47,1236
31,1237
2,1237
6,1238
79,1238
67,1239
2,1239
60,1240
35,1240
46,1241
48,1241
18,1242
5,1242
6,1243
32,1243
20,1244
35,1244
56,1245
24,1245
27,1246
76,1246
68,1247
1,1247
39,1248
35,1248
64,1249
29,1249
41,1250
61,1250
78,1251
47,1251
11,1252
74,1252
8,1253
63,1253
30,1254
45,1254
50,1255
60,1255
0,1256
16,1256
37,1257
46,1257
62,1258
66,1258
8,1259
3,1259
26,1260
10,1260
66,1261
26,1261
2,1262
70,1262
38,1263
3,1263
50,1264
31,1264
2,1265
18,1265
63,1266
31,1266
42,1267
29,1267
73,1268
52,1268
51,1269
37,1269
68,1270
15,1270
72,1271
71,1271
67,1272
34,1272
23,1273
48,1273
64,1274
1,1274
41,1275
63,1275
68,1276
12,1276
78,1277
79,1277
11,1278
5,1278
79,1279
67,1279
36,1280
6,1280
20,1281
21,1281
0,1282
75,1282
44,1283
62,1283
10,1284
5,1284
61,1285
72,1285
57,1286
58,1286
11,1287
24,1287
60,1288
72,1288
44,1289
38,1289
21,1290
37,1290
42,1291
47,1291
68,1292
53,1292
10,1293
47,1293
3,1294
4,1294
52,1295
29,1295
0,1296
4,1296
46,1297
37,1297
0,1298
12,1298
22,1299
76,1299
78,1300
68,1300
21,1301
73,1301
58,1302
11,1302
34,1303
66,1303
67,1304
18,1304
58,1305
10,1305
31,1306
40,1306
45,1307
1,1307
51,1308
3,1308
44,1309
25,1309
14,1310
68,1310
45,1311
25,1311
73,1312
7,1312
77,1313
6,1313
0,1314
67,1314
2,1315
36,1315
76,1316
50,1316
32,1317
57,1317
25,1318
52,1318
58,1319
78,1319
40,1320
6,1320
47,1321
8,1321
31,1322
48,1322
17,1323
13,1323
58,1324
39,1324
4,1325
29,1325
27,1326
19,1326
41,1327
13,1327
66,1328
59,1328
3,1329
52,1329
66,1330
71,1330
17,1331
67,1331
17,1332
10,1332
0,1333
25,1333
38,1334
33,1334
8,1335
73,1335
42,1336
77,1336
36,1337
53,1337
7,1338
33,1338
7,1339
5,1339
60,1340
61,1340
26,1341
44,1341
48,1342
59,1342
69,1343
2,1343
0,1344
13,1344
36,1345
20,1345
66,1346
10,1346
70,1347
6,1347
58,1348
48,1348
24,1349
40,1349
45,1350
53,1350
18,1351
51,1351
55,1352
37,1352
17,1353
61,1353
3,1354
51,1354
26,1355
1,1355
42,1356
28,1356
14,1357
45,1357
21,1358
44,1358
61,1359
10,1359
70,1360
67,1360
12,1361
33,1361
63,1362
45,1362
67,1363
60,1363
17,1364
60,1364
37,1365
21,1365
70,1366
52,1366
5,1367
29,1367
59,1368
63,1368
16,1369
69,1369
72,1370
54,1370
28,1371
1,1371
64,1372
14,1372
0,1373
71,1373
58,1374
34,1374
73,1375
12,1375
6,1376
20,1376
17,1377
18,1377
44,1378
30,1378
7,1379
12,1379
48,1380
6,1380
76,1381
14,1381
12,1382
34,1382
76,1383
36,1383
6,1384
4,1384
9,1385
45,1385
25,1386
47,1386
11,1387
53,1387
74,1388
19,1388
29,1389
23,1389
15,1390
25,1390
42,1391
10,1391
68,1392
24,1392
55,1393
62,1393
71,1394
72,1394
4,1395
46,1395
0,1396
25,1396
10,1397
43,1397
51,1398
12,1398
13,1399
47,1399
44,1400
74,1400
0,1401
19,1401
7,1402
56,1402
70,1403
17,1403
38,1404
28,1404
35,1405
7,1405
61,1406
17,1406
67,1407
37,1407
31,1408
41,1408
21,1409
62,1409
51,1410
19,1410
58,1411
64,1411
55,1412
24,1412
19,1413
37,1413
78,1414
53,1414
14,1415
1,1415
75,1416
43,1416
39,1417
61,1417
18,1418
48,1418
23,1419
79,1419
28,1420
3,1420
27,1421
64,1421
64,1422
21,1422
74,1423
52,1423
0,1424
61,1424
46,1425
63,1425
38,1426
4,1426
44,1427
65,1427
61,1428
3,1428
54,1429
75,1429
66,1430
54,1430
28,1431
57,1431
33,1432
49,1432
24,1433
58,1433
34,1434
15,1434
79,1435
33,1435
8,1436
54,1436
39,1437
62,1437
73,1438
38,1438
23,1439
57,1439
21,1440
15,1440
31,1441
73,1441
78,1442
41,1442
3,1443
22,1443
36,1444
58,1444
7,1445
44,1445
61,1446
71,1446
69,1447
73,1447
50,1448
20,1448
4,1449
52,1449
70,1450
1,1450
13,1451
48,1451
15,1452
63,1452
14,1453
16,1453
64,1454
31,1454
49,1455
28,1455
25,1456
77,1456
58,1457
71,1457
57,1458
13,1458
38,1459
21,1459
17,1460
51,1460
65,1461
2,1461
43,1462
24,1462
68,1463
31,1463
40,1464
73,1464
73,1465
61,1465
22,1466
48,1466
12,1467
2,1467
69,1468
8,1468
64,1469
44,1469
47,1470
41,1470
71,1471
24,1471
68,1472
3,1472
44,1473
24,1473
58,1474
32,1474
51,1475
74,1475
60,1476
1,1476
28,1477
42,1477
30,1478
18,1478
27,1479
50,1479
74,1480
54,1480
43,1481
18,1481
28,1482
22,1482
17,1483
16,1483
79,1484
11,1484
0,1485
8,1485
68,1486
38,1486
66,1487
18,1487
68,1488
43,1488
30,1489
47,1489
33,1490
67,1490
17,1491
26,1491
4,1492
17,1492
66,1493
44,1493
53,1494
34,1494
65,1495
2,1495
40,1496
37,1496
31,1497
8,1497
28,1498
5,1498
64,1499
45,1499
12,1500
71,1500
59,1501
69,1501
61,1502
15,1502
63,1503
56,1503
28,1504
9,1504
74,1505
51,1505
40,1506
49,1506
24,1507
43,1507
75,1508
72,1508
29,1509
1,1509
10,1510
71,1510
49,1511
75,1511
63,1512
27,1512
0,1513
50,1513
28,1514
41,1514
47,1515
22,1515
32,1516
38,1516
41,1517
33,1517
57,1518
4,1518
59,1519
61,1519
44,1520
63,1520
78,1521
4,1521
22,1522
11,1522
25,1523
75,1523
30,1524
42,1524
25,1525
29,1525
28,1526
75,1526
7,1527
32,1527
2,1528
14,1528
21,1529
8,1529
23,1530
45,1530
49,1531
44,1531
0,1532
54,1532
59,1533
33,1533
48,1534
39,1534
65,1535
4,1535
65,1536
28,1536
79,1537
22,1537
44,1538
2,1538
20,1539
71,1539
34,1540
15,1540
36,1541
63,1541
39,1542
72,1542
28,1543
18,1543
67,1544
71,1544
21,1545
53,1545
77,1546
45,1546
18,1547
38,1547
73,1548
58,1548
57,1549
4,1549
44,1550
42,1550
39,1551
68,1551
75,1552
69,1552
65,1553
12,1553
66,1554
61,1554
37,1555
50,1555
75,1556
68,1556
71,1557
67,1557
25,1558
8,1558
43,1559
21,1559
70,1560
39,1560
11,1561
63,1561
60,1562
1,1562
59,1563
56,1563
15,1564
19,1564
67,1565
22,1565
9,1566
16,1566
44,1567
32,1567
51,1568
70,1568
46,1569
79,1569
44,1570
71,1570
62,1571
6,1571
38,1572
46,1572
58,1573
18,1573
36,1574
48,1574
32,1575
49,1575
50,1576
79,1576
59,1577
34,1577
60,1578
64,1578
40,1579
38,1579
73,1580
34,1580
33,1581
23,1581
25,1582
38,1582
28,1583
1,1583
34,1584
21,1584
36,1585
3,1585
4,1586
65,1586
3,1587
26,1587
30,1588
54,1588
67,1589
73,1589
0,1590
26,1590
69,1591
53,1591
48,1592
40,1592
68,1593
46,1593
6,1594
40,1594
63,1595
27,1595
12,1596
67,1596
17,1597
10,1597
65,1598
79,1598
0,1599
37,1599
